เลขที่ T/O,เลขที่ TR,หมายเลขอ้างอิง,PO Number,รหัสสินค้า,สินค้า,จำนวน,Sale Unit,จำนวน,Base Unit,คงเหลือ (Sale Unit),คงเหลือ (Base Unit),วันที่ต้องการให้ขน,เวลาต้องการให้ขน,วันที่ Completed,เวลา Completed,ความสำคัญ,Location Delivery Type,รหัสลูกค้า,ชื่อลูกค้า,รหัสสถานที่ขนต้นทางจริง,สถานที่ขนต้นทางจริง,รหัสสถานที่รับปลายทางจริง,สถานที่รับปลายทางจริง,TiHi,Pallet,Portion Pallet,สถานะ,เหตุผลที่ Rejected,สร้างโดย,วันที่สร้างเอกสาร,เวลาสร้างเอกสาร,Channel,Product List,วันที่ลูกค้าต้องการ,เวลาลูกค้าต้องการ,วันที่ Sale ยืนยัน,เวลา Sale ยืนยัน,หมายเหตุ Plan,ประเภทรถ,Batch,ทะเบียนรถ,พนักงานขับรถ,Engineering Change,PO_Type
TO2505090106,OS-OMSAP-2505090613,CV08-TG6805-0446,,Z31063062535,สุราขาวตรารวงข้าว 30 ดีกรี 625 ml,30,โหล,0,ขวด,0,0,,,10/05/2025,12:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G026,ห้วยยอด -G,90,4,0,DELIVERY_COMPLETED,,OMSAP,09/05/2025,11:42,CV,A,10/05/2025,12:00,09/05/2025,11:04:49,,,,,,,
TO2505090106,OS-OMSAP-2505090613,CV08-TG6805-0446,,Z31063533035,สุราขาวตรารวงข้าว 35 ดีกรี 330 ml,120,โหล,0,ขวด,0,0,,,10/05/2025,12:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G026,ห้วยยอด -G,140,10,40,DELIVERY_COMPLETED,,OMSAP,09/05/2025,11:42,CV,A,10/05/2025,12:00,09/05/2025,11:04:49,,,,,,,
TO2505090106,OS-OMSAP-2505090613,CV08-TG6805-0446,,310004128,เบียร์ช้างคลาสสิก Can 320 ซีซี. S24,30,แพ็ค,0,กระป๋อง,0,0,,,10/05/2025,12:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G026,ห้วยยอด -G,120,6,0,DELIVERY_COMPLETED,,OMSAP,09/05/2025,11:42,CV,A,10/05/2025,12:00,09/05/2025,11:04:49,,,,,,,
TO2505090106,OS-OMSAP-2505090613,CV08-TG6805-0446,,Z31023533432,นิยมไทย 35 ดีกรี 330 มล. ข้าวหอม(รง.กระทิงแดง),50,โหล,0,ขวด,0,0,,,10/05/2025,12:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G026,ห้วยยอด -G,133,4,68,DELIVERY_COMPLETED,,OMSAP,09/05/2025,11:42,CV,A,10/05/2025,12:00,09/05/2025,11:04:49,,,,,,,
TO2505090107,OS-OMSAP-2505090629,CV08-TG6805-0444,,310004851,ไอซ์เลมอนที รสเลมอน  350มล 1x4x6,10,กล่อง,0,ขวด,0,0,,,10/05/2025,12:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G026,ห้วยยอด -G,72,3,24,DELIVERY_COMPLETED,,OMSAP,09/05/2025,11:42,CV,C,10/05/2025,12:00,09/05/2025,11:04:38,,,,,,,
TO2505090108,OS-L68324-2505081433,HRC_2505080398614001-001,2505080398614001,310003331,Chang Mineral Natural Sparkling Water 700 ml,5,กล่อง,0,ขวด,5,0,,,,,NORMAL,WAREHOUSE_TO_CUSTOMER,1003027,บจก.โฮเรก้า,90811,คลังภูเก็ต,4007007370,บริษัท สตาร์โฮม บีช รีสอร์ท จำกัด,48,1,12,OPEN,ใบสั่งจ่ายซ้ํา/ไม่ถูกต้อง (ต้องแจ้งยกเลิก) ทาง HORECA ยกเลิก Order การจัดส่งสินค้า,VSMS,09/05/2025,11:43,HORECA,B,10/05/2025,00:00,08/05/2025,14:31:31,,4W,,HRCTBL01,,,
TO2505090108,OS-L68324-2505081433,HRC_2505080398614001-001,2505080398614001,310003330,Chang Mineral Natural Sparkling Water 350 ml,2,กล่อง,0,ขวด,2,0,,,,,NORMAL,WAREHOUSE_TO_CUSTOMER,1003027,บจก.โฮเรก้า,90811,คลังภูเก็ต,4007007370,บริษัท สตาร์โฮม บีช รีสอร์ท จำกัด,50,0,48,OPEN,ใบสั่งจ่ายซ้ํา/ไม่ถูกต้อง (ต้องแจ้งยกเลิก) ทาง HORECA ยกเลิก Order การจัดส่งสินค้า,VSMS,09/05/2025,11:43,HORECA,B,10/05/2025,00:00,08/05/2025,14:31:31,,4W,,HRCTBL01,,,
TO2505090110,OS-OMSAP-2505061972,PL00-5V6805-0064,,310004128,เบียร์ช้างคลาสสิก Can 320 ซีซี. S24,3,แพ็ค,0,กระป๋อง,0,0,,,10/05/2025,12:30,NORMAL,WAREHOUSE_TO_CUSTOMER,1000145,บจก.ป้อมเจริญ,90811,คลังภูเก็ต,0001009474,บจก.เบอร์เกอร์(ประเทศไทย)สาขาในซอยบางลา,120,0,72,DELIVERY_COMPLETED,,OMSAP,09/05/2025,11:50,TT,A,10/05/2025,13:55,06/05/2025,14:15:03,,,,,,,
TO2505090111,OS-OMSAP-2505080559,PL00-5V6805-0069,,310004128,เบียร์ช้างคลาสสิก Can 320 ซีซี. S24,3,แพ็ค,0,กระป๋อง,0,0,,,10/05/2025,13:00,NORMAL,WAREHOUSE_TO_CUSTOMER,1000145,บจก.ป้อมเจริญ,90811,คลังภูเก็ต,0001009471,บจก.เบอร์เกอร์(ประไทศไทย)สาขาหน้าห้างจังซีลอนป่าตอง,120,0,72,DELIVERY_COMPLETED,,OMSAP,09/05/2025,11:51,TT,A,10/05/2025,10:01,08/05/2025,10:55:16,,,,,,,
TO2505090113,OS-OMSAP-2505090291,CV08-TG6805-0426,,310003572,โออิชิ กรีนที เคียวโฮพลัสซี 350 กรัม ,24,กล่อง,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,72,8,0,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:04,CV,A,10/05/2025,12:00,09/05/2025,10:16:29,,,,,,,
TO2505090113,OS-OMSAP-2505090291,CV08-TG6805-0426,,310004379,เบียร์ช้างคลาสสิกขวด 620 ซีซี. 4.8ดีกรี S12,300,กล่อง,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,75,48,0,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:04,CV,A,10/05/2025,12:00,09/05/2025,10:16:29,,,,,,,
TO2505090113,OS-OMSAP-2505090291,CV08-TG6805-0426,,Z31103501027,หงส์ทอง 35 ดีกรี 1000 มล. (บางยี่ขัน),5,โหล,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,44,1,16,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:04,CV,A,10/05/2025,12:00,09/05/2025,10:16:29,,,,,,,
TO2505090113,OS-OMSAP-2505090291,CV08-TG6805-0426,,Z31024033232,นิยมไทย 40 ดีกรี 330 มล. ข้าวหอม(รง.กระทิงแดง),5,โหล,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,133,0,60,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:04,CV,A,10/05/2025,12:00,09/05/2025,10:16:29,,,,,,,
TO2505090113,OS-OMSAP-2505090291,CV08-TG6805-0426,,310004133,เบียร์ช้างคลาสสิก Can 490 ซีซี. S15,70,แพ็ค,0,กระป๋อง,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,112,9,42,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:04,CV,A,10/05/2025,12:00,09/05/2025,10:16:29,,,,,,,
TO2505090113,OS-OMSAP-2505090291,CV08-TG6805-0426,,Z31023563132,นิยมไทย 35 ดีกรี 625 มล. ข้าวหอม(รง.กระทิงแดง),15,โหล,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,90,2,0,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:04,CV,A,10/05/2025,12:00,09/05/2025,10:16:29,,,,,,,
TO2505090113,OS-OMSAP-2505090291,CV08-TG6805-0426,,Z31063033035,สุราขาวตรารวงข้าว 30 ดีกรี 330 ml,20,โหล,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,140,1,100,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:04,CV,A,10/05/2025,12:00,09/05/2025,10:16:29,,,,,,,
TO2505090113,OS-OMSAP-2505090291,CV08-TG6805-0426,,Z31063062535,สุราขาวตรารวงข้าว 30 ดีกรี 625 ml,10,โหล,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,90,1,30,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:04,CV,A,10/05/2025,12:00,09/05/2025,10:16:29,,,,,,,
TO2505090113,OS-OMSAP-2505090291,CV08-TG6805-0426,,Z31063533035,สุราขาวตรารวงข้าว 35 ดีกรี 330 ml,160,โหล,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,140,13,100,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:04,CV,A,10/05/2025,12:00,09/05/2025,10:16:29,,,,,,,
TO2505090113,OS-OMSAP-2505090291,CV08-TG6805-0426,,310004128,เบียร์ช้างคลาสสิก Can 320 ซีซี. S24,30,แพ็ค,0,กระป๋อง,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,120,6,0,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:04,CV,A,10/05/2025,12:00,09/05/2025,10:16:29,,,,,,,
TO2505090113,OS-OMSAP-2505090291,CV08-TG6805-0426,,310002513,โซดา ร็อค เมาเท็น 325 cc.,15,แพ็ค,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,70,5,10,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:04,CV,A,10/05/2025,12:00,09/05/2025,10:16:29,,,,,,,
TO2505090113,OS-OMSAP-2505090291,CV08-TG6805-0426,,Z31103535027,หงส์ทอง 35 ดีกรี 350 ml (บางยี่ขัน),60,โหล,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,120,6,0,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:04,CV,A,10/05/2025,12:00,09/05/2025,10:16:29,,,,,,,
TO2505090113,OS-OMSAP-2505090291,CV08-TG6805-0426,,Z31023533432,นิยมไทย 35 ดีกรี 330 มล. ข้าวหอม(รง.กระทิงแดง),50,โหล,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,133,4,68,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:04,CV,A,10/05/2025,12:00,09/05/2025,10:16:29,,,,,,,
TO2505090113,OS-OMSAP-2505090291,CV08-TG6805-0426,,310002953,โออิชิ กรีนที รสน้ำผึ้งผสมมะนาว 180 มล.Pack 4 ,5,กล่อง,0,ชิ้น,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,88,2,4,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:04,CV,A,10/05/2025,12:00,09/05/2025,10:16:29,,,,,,,
TO2505090113,OS-OMSAP-2505090291,CV08-TG6805-0426,,Z31063562535,สุราขาวตรารวงข้าว 35 ดีกรี 625 ml,75,โหล,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,90,10,0,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:04,CV,A,10/05/2025,12:00,09/05/2025,10:16:29,,,,,,,
TO2505090113,OS-OMSAP-2505090291,CV08-TG6805-0426,,Z31103570127,หงส์ทอง 35 ดีกรี 700 ml (บางยี่ขัน),60,โหล,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,60,12,0,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:04,CV,A,10/05/2025,12:00,09/05/2025,10:16:29,,,,,,,
TO2505090114,OS-OMSAP-2505090311,CV08-TG6805-0438,,310003155,โออิชิ กรีนที รสแตงโม 350 มล. Pack6,5,กล่อง,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,72,1,48,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:06,CV,A,10/05/2025,12:00,09/05/2025,10:22:47,,,,,,,
TO2505090115,OS-OMSAP-2505090347,CV08-TG6805-0435,,Z31024063132,นิยมไทย 40 ดีกรี 625 มล. ข้าวหอม(รง.กระทิงแดง),5,โหล,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,90,0,60,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:06,CV,A,10/05/2025,12:00,09/05/2025,10:22:19,,,,,,,
TO2505090116,OS-OMSAP-2505090310,CV08-TG6805-0434,,318238351,สุราบรั่นดีเมอริเดียน 38 ดีกรี 350 ml,5,โหล,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,90,0,60,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:06,CV,B,10/05/2025,12:00,09/05/2025,10:22:00,,,,,,,
TO2505090117,OS-OMSAP-2505090350,CV08-TG6805-0440,,310004851,ไอซ์เลมอนที รสเลมอน  350มล 1x4x6,15,กล่อง,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,72,5,0,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:06,CV,C,10/05/2025,12:00,09/05/2025,10:23:35,,,,,,,
TO2505090118,OS-OMSAP-2505090259,CV08-TG6805-0424,,316805321,สุรา ZATO 5% 320 ml. รส Lemon Lime Fizz,10,แพ็ค,0,กระป๋อง,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,144,0,120,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:06,CV,C,10/05/2025,12:00,09/05/2025,10:16:01,,,,,,,
TO2505090119,OS-OMSAP-2505090290,CV08-TG6805-0425,,310004141,เบียร์ช้าง Cold Brew Lager Can 490 ซีซี. S12,5,แพ็ค,0,กระป๋อง,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,144,0,60,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:06,CV,B,10/05/2025,12:00,09/05/2025,10:16:21,,,,,,,
TO2505090119,OS-OMSAP-2505090290,CV08-TG6805-0425,,315440302,แสงโสมเหรียญทอง 300 มล.โฉมใหม่,3,โหล,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,140,0,36,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:06,CV,B,10/05/2025,12:00,09/05/2025,10:16:21,,,,,,,
TO2505090119,OS-OMSAP-2505090290,CV08-TG6805-0425,,313235729,BLEND 285 Signature 35 ดีกรี 700 มล.New Package,2,โหล,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,48,0,24,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:06,CV,B,10/05/2025,12:00,09/05/2025,10:16:21,,,,,,,
TO2505090119,OS-OMSAP-2505090290,CV08-TG6805-0425,,315440704,สุราแสงโสมเหรียญทอง 700 ml - N,3,โหล,0,ขวด,0,0,,,10/05/2025,13:01,NORMAL,WAREHOUSE_TO_CUSTOMER,1006495,บริษัท แคชแวน แมนเนจเม้นท์. จำกัด,7586,ศูนย์กระจายสินค้าภูมิภาค ทุ่งสง,4608G017,CV เมืองตรัง-G,56,0,36,DELIVERY_COMPLETED,,OMSAP,09/05/2025,12:06,CV,B,10/05/2025,12:00,09/05/2025,10:16:21,,,,,,,
